"Id","RequestId","ProductId","Quantity"
"2283","3343","1282","16"
"2284","3432","3450","8"
"2285","4749","3654","1"
"2286","885","2230","24"
"2287","3183","320","9"
"2288","8109","5155","5"
"2289","3122","6463","22"
"2290","2601","3141","17"
"2291","1894","1155","21"
"2292","8529","3079","19"
"2293","3697","555","10"
"2294","1702","4339","10"
"2295","7448","689","19"
"2296","4798","2315","18"
"2297","2105","5065","20"
"2298","8511","84","25"
"2299","5978","210","11"
"2300","3711","3057","8"
"2301","556","6107","23"
"2302","7158","6030","7"
"2303","8796","1457","5"
"2304","2841","1246","20"
"2305","7269","4607","20"
"2306","7361","3472","7"
"2307","3591","696","20"
"2308","5877","347","19"
"2309","8426","314","13"
"2310","4026","2904","16"
"2311","7055","165","16"
"2312","5865","2675","2"
"2313","8276","2069","6"
"2314","3145","4899","5"
"2315","7583","3702","6"
"2316","3111","6288","13"
"2317","8019","1359","24"
"2318","8778","679","17"
"2319","2596","1820","14"
"2320","1572","4234","7"
"2321","6947","3135","16"
"2322","1314","4634","2"
"2323","4186","4435","23"
"2324","3380","1487","16"
"2325","4845","1868","5"
"2326","8522","3340","8"
"2327","5744","4530","4"
"2328","6464","6082","19"
"2329","2215","934","16"
"2330","5172","2525","11"
"2331","3141","4159","11"
"2332","2934","2474","10"
"2333","6110","3935","15"
"2334","3991","2534","8"
"2335","3884","2299","20"
"2336","3636","719","21"
"2337","7931","3985","5"
"2338","16","4509","13"
"2339","7634","1306","3"
"2340","7682","4420","24"
"2341","180","2529","7"
"2342","7178","4310","20"
"2343","6274","5817","24"
"2344","3179","2350","10"
"2345","7983","1381","6"
"2346","69","426","2"
"2347","7446","1273","1"
"2348","562","1347","12"
"2349","4818","2147","12"
"2350","1923","568","9"
"2351","3562","5976","11"
"2352","7349","1656","12"
"2353","100","3990","17"
"2354","6738","3887","16"
"2355","7366","1943","7"
"2356","356","5724","5"
"2357","3508","5986","12"
"2358","138","2976","8"
"2359","2864","2469","11"
"2360","7548","4943","1"
"2361","2485","3505","22"
"2362","990","4528","10"
"2363","6372","2290","21"
"2364","3952","4823","18"
"2365","4579","3467","21"
"2366","7977","838","15"
"2367","4385","840","14"
"2368","3083","169","6"
"2369","2883","3332","9"
"2370","8241","638","10"
"2371","5228","5513","3"
"2372","3955","3275","4"
"2373","3501","291","9"
"2374","2284","3709","3"
"2375","2996","5196","22"
"2376","2897","2263","16"
"2377","3999","2944","5"
"2378","1541","3748","8"
"2379","93","5575","16"
"2380","7346","6242","15"
"2381","1659","6199","19"
"2382","4934","804","2"
"2383","5437","5029","2"
"2384","740","5877","22"
"2385","1334","5101","3"
"2386","6423","1494","23"
"2387","6655","2059","3"
"2388","5366","5381","12"
"2389","5273","3987","21"
"2390","8448","2619","11"
"2391","8498","2008","18"
"2392","8124","968","14"
"2393","6917","5526","18"
"2394","4493","2700","13"
"2395","3806","23","2"
"2396","4563","3001","22"
"2397","8473","5119","5"
"2398","8049","1140","5"
"2399","1437","85","22"
"2400","3935","4540","20"
"2401","1432","2856","8"
"2402","3419","3895","21"
"2403","1771","6454","2"
"2404","8602","4352","20"
"2405","4452","4659","14"
"2406","703","5058","16"
"2407","2359","5203","21"
"2408","1817","2294","21"
"2409","1200","5334","7"
"2410","145","4767","8"
"2411","2276","6068","15"
"2412","5889","5435","9"
"2413","8400","2822","13"
"2414","144","721","11"
"2415","529","412","18"
"2416","6346","4910","10"
"2417","1777","1302","23"
"2418","5571","1977","9"
"2419","2298","5395","4"
"2420","2039","3107","9"
"2421","5924","6283","14"
"2422","6195","1975","18"
"2423","361","3119","19"
"2424","3190","2592","5"
"2425","7021","4387","7"
"2426","4366","5867","11"
"2427","48","638","12"
"2428","4260","4199","5"
"2429","2080","2281","16"
"2430","6944","1909","14"
"2431","2809","2320","9"
"2432","6807","1303","5"
"2433","3793","649","22"
"2434","3928","2248","22"
"2435","4821","4037","1"
"2436","5041","2437","21"
"2437","4418","2045","10"
"2438","2981","3765","2"
"2439","5085","5630","24"
"2440","177","4428","6"
"2441","3390","6019","15"
"2442","6927","1857","10"
"2443","7739","6117","7"
"2444","1987","3659","12"
"2445","4919","5546","6"
"2446","1315","2800","5"
"2447","2416","3382","25"
"2448","1279","2178","3"
"2449","8423","590","7"
"2450","2286","1223","12"
"2451","917","2774","20"
"2452","829","5788","15"
"2453","5529","1152","1"
"2454","7539","1005","24"
"2455","4264","1239","12"
"2456","7798","1316","14"
"2457","3997","4511","1"
"2458","2483","1772","5"
"2459","7754","5473","16"
"2460","4118","565","18"
"2461","3308","283","3"
"2462","4034","5809","1"
"2463","6377","2542","18"
"2464","6883","1447","13"
"2465","5149","5721","1"
"2466","5098","2626","20"
"2467","1545","5937","22"
"2468","5370","4359","21"
"2469","7286","2401","18"
"2470","7863","105","8"
"2471","2973","3739","21"
"2472","7511","5966","20"
"2473","6014","4352","9"
"2474","235","5929","2"
"2475","8789","727","22"
"2476","5971","4806","25"
"2477","3899","1258","15"
"2478","5201","1057","11"
"2479","6349","3075","19"
"2480","327","1137","22"
"2481","4080","3384","12"
"2482","3357","2273","16"
"2483","4828","1863","5"
"2484","517","445","5"
"2485","7704","5440","21"
"2486","6310","4447","18"
"2487","3445","3142","20"
"2488","5762","4068","2"
"2489","1823","1111","10"
"2490","3390","6193","16"
"2491","3579","2627","7"
"2492","5061","41","22"
"2493","2287","1989","1"
"2494","8200","3962","7"
"2495","1387","1589","10"
"2496","4706","2735","13"
"2497","5887","2247","21"
"2498","1977","1589","24"
"2499","3891","5163","16"
"2500","4293","6372","4"
"2501","1056","5591","14"
"2502","1884","1904","18"
"2503","6205","5864","8"
"2504","2264","3508","10"
"2505","5033","1631","21"
"2506","535","3260","8"
"2507","8435","4245","16"
"2508","774","5397","24"
"2509","7444","4436","21"
"2510","2610","2180","4"
"2511","5843","5948","24"
"2512","5852","5994","8"
"2513","3465","1154","20"
"2514","3632","4775","23"
"2515","2100","969","17"
"2516","308","2161","15"
"2517","6584","4520","23"
"2518","4777","4506","17"
"2519","8074","1449","14"
"2520","2262","2997","8"
"2521","3856","2173","18"
"2522","5935","5700","18"
"2523","462","3112","14"
"2524","6700","4497","2"
"2525","5498","6170","14"
"2526","3910","5326","16"
"2527","7036","4648","16"
"2528","2634","5435","16"
"2529","3348","1318","7"
"2530","2055","2767","22"
"2531","1235","1550","6"
"2532","5453","6433","25"
"2533","2852","5963","16"
"2534","883","3597","7"
"2535","1779","2540","2"
"2536","4056","2104","24"
"2537","7469","309","7"
"2538","4979","376","6"
"2539","6994","3744","24"
"2540","1518","154","19"
"2541","8848","5666","4"
"2542","405","4804","15"
"2543","5223","167","14"
"2544","7718","1381","2"
"2545","4351","2720","21"
"2546","5878","559","24"
"2547","7902","558","2"
"2548","8110","6087","3"
"2549","938","1466","18"
"2550","8242","6462","17"
"2551","2987","2145","5"
"2552","5972","867","23"
"2553","903","223","8"
"2554","7394","1367","18"
"2555","2156","4549","23"
"2556","2838","2277","9"
"2557","7228","1132","7"
"2558","3650","1613","15"
"2559","7687","4078","1"
"2560","4660","84","18"
"2561","4340","2344","24"
"2562","5899","3242","15"
"2563","384","2893","22"
"2564","8845","5980","10"
"2565","4978","4294","1"
"2566","2936","1139","15"
"2567","5801","1515","19"
"2568","7955","1705","8"
"2569","2202","4184","19"
"2570","3705","662","13"
"2571","4873","4791","20"
"2572","7118","6062","11"
"2573","751","2928","11"
"2574","5341","6211","13"
"2575","2083","5517","18"
"2576","7471","2503","12"
"2577","2342","4348","8"
"2578","5263","2044","13"
"2579","8404","774","14"
"2580","7966","1544","25"
"2581","2085","5026","18"
"2582","6252","988","11"
"2583","4273","2435","12"
"2584","6876","6391","1"
"2585","3928","1162","12"
"2586","5278","1165","3"
"2587","8165","1662","11"
"2588","332","3442","5"
"2589","2997","6179","18"
"2590","2540","3926","19"
"2591","5537","3674","7"
"2592","8226","5812","15"
"2593","6807","138","4"
"2594","5619","2490","18"
"2595","2921","3242","22"
"2596","2307","2023","8"
"2597","3463","3163","3"
"2598","3402","4275","15"
"2599","6929","4257","19"
"2600","1327","4","13"
"2601","133","3303","15"
"2602","8419","2720","11"
"2603","4113","2700","1"
"2604","8687","4845","9"
"2605","4102","186","4"
"2606","2928","3179","23"
"2607","2128","4761","14"
"2608","3368","1783","22"
"2609","7559","3743","14"
"2610","2334","1955","6"
"2611","6889","1296","24"
"2612","6758","3878","16"
"2613","5870","6044","15"
"2614","1190","1927","21"
"2615","6818","5432","13"
"2616","3418","1870","22"
"2617","7695","5824","8"
"2618","3664","4837","8"
"2619","5652","3309","9"
"2620","2228","4721","5"
"2621","4124","6484","12"
"2622","7800","4687","14"
"2623","8767","197","13"
"2624","2110","965","15"
"2625","19","2353","16"
"2626","936","5271","23"
"2627","4072","1439","9"
"2628","2483","2090","6"
"2629","7028","5946","13"
"2630","420","5268","9"
"2631","7916","4846","20"
"2632","208","6010","8"
"2633","5332","1963","21"
"2634","3328","5929","20"
"2635","7342","1562","3"
"2636","2922","1747","1"
"2637","4985","2899","7"
"2638","5202","2317","19"
"2639","8624","1614","19"
"2640","6412","1287","3"
"2641","3940","2009","5"
"2642","3555","5294","11"
"2643","1311","208","25"
"2644","6","4342","21"
"2645","8086","5283","1"
"2646","3942","2653","4"
"2647","7061","2168","12"
"2648","4307","2622","12"
"2649","3245","2388","25"
"2650","833","6144","18"
"2651","7370","1894","13"
"2652","4781","845","3"
"2653","6253","2419","19"
"2654","85","541","12"
"2655","88","148","13"
"2656","164","5914","10"
"2657","8240","2346","15"
"2658","4616","6251","7"
"2659","2214","4788","4"
"2660","8829","4248","22"
"2661","7499","1004","23"
"2662","4406","4938","15"
"2663","8929","5020","19"
"2664","2235","2218","3"
"2665","7833","868","6"
"2666","974","5798","8"
"2667","7711","5121","6"
"2668","1921","2687","12"
"2669","4365","2321","3"
"2670","4387","1008","4"
"2671","7671","4449","25"
"2672","3523","2236","18"
"2673","3897","5435","15"
"2674","3679","571","16"
"2675","1277","3855","8"
"2676","135","4855","10"
"2677","1578","4643","9"
"2678","5937","714","19"
"2679","1962","1789","3"
"2680","5768","4827","2"
"2681","976","564","20"
"2682","1990","3049","5"
"2683","1387","5119","21"
"2684","5825","4174","6"
"2685","4325","1750","11"
"2686","3149","4813","2"
"2687","3684","3136","17"
"2688","5832","1392","12"
"2689","1110","4805","16"
"2690","3181","846","15"
"2691","2345","4955","15"
"2692","4001","2594","24"
"2693","1976","5051","6"
"2694","4509","6120","9"
"2695","8377","1756","6"
"2696","7147","4502","10"
"2697","77","159","17"
"2698","4096","1754","24"
"2699","1880","719","8"
"2700","2521","3395","2"
"2701","3689","5153","19"
"2702","7986","1358","19"
"2703","1049","1290","10"
"2704","8107","3036","19"
"2705","5848","263","12"
"2706","5141","2243","9"
"2707","7366","104","21"
"2708","6400","1431","1"
"2709","6966","2330","11"
"2710","5419","1414","14"
"2711","765","6300","24"
"2712","918","1408","5"
"2713","8461","1324","3"
"2714","852","6292","21"
"2715","5500","6086","3"
"2716","809","224","7"
"2717","3354","6210","5"
"2718","6571","1000","15"
"2719","8441","6172","2"
"2720","3731","1705","22"
"2721","2630","5050","20"
"2722","8160","1544","19"
"2723","2542","1404","3"
"2724","4478","1004","1"
"2725","6197","4243","20"
"2726","2698","6398","9"
"2727","6765","5165","20"
"2728","3807","4359","18"
"2729","1717","5534","19"
"2730","7255","4179","21"
"2731","5788","3272","18"
"2732","8044","1819","25"
"2733","8208","5457","3"
"2734","2739","4991","18"
"2735","6712","5690","18"
"2736","6504","6090","3"
"2737","6105","4188","21"
"2738","8486","3028","15"
"2739","8044","2903","17"
"2740","6557","4934","18"
"2741","1643","5374","6"
"2742","1844","5052","24"
"2743","6062","4485","12"
"2744","3830","4512","23"
"2745","8565","3299","9"
"2746","5975","2224","4"
"2747","2585","1939","17"
"2748","5889","3618","1"
"2749","6904","3210","23"
"2750","1687","2793","22"
"2751","6981","1039","7"
"2752","3887","6200","5"
"2753","5598","4135","24"
"2754","2608","1712","19"
"2755","7113","3096","4"
"2756","6191","2083","20"
"2757","7177","4300","17"
"2758","8691","3693","24"
"2759","4443","5679","19"
"2760","2601","3612","19"
"2761","5923","1588","10"
"2762","2621","5273","16"
"2763","1496","6380","8"
"2764","5638","1547","11"
"2765","5750","1928","3"
"2766","7918","4622","3"
"2767","4721","1511","4"
"2768","6206","3065","20"
"2769","7206","3838","19"
"2770","8193","2745","16"
"2771","6515","6004","15"
"2772","6944","4614","1"
"2773","1215","2876","10"
"2774","5299","3727","19"
"2775","7529","3924","12"
"2776","7329","2963","1"
"2777","8643","3557","7"
"2778","8856","2325","22"
"2779","8524","320","14"
"2780","1637","443","21"
"2781","7543","3263","11"
"2782","8444","55","21"
"2783","309","3452","3"
"2784","3074","824","9"
"2785","6683","1269","25"
"2786","8394","3999","20"
"2787","3689","1792","20"
"2788","4615","5628","25"
"2789","2157","5220","2"
"2790","7100","2386","21"
"2791","582","833","12"
"2792","7382","1106","25"
"2793","3256","2746","10"
"2794","3003","3759","19"
"2795","612","1880","13"
"2796","1690","4770","9"
"2797","5099","477","2"
"2798","3303","1656","6"
"2799","6894","32","24"
"2800","7901","3161","12"
"2801","2365","5981","9"
"2802","4921","3697","14"
"2803","3620","4797","25"
"2804","43","1735","1"
"2805","836","1999","9"
"2806","4640","4348","13"
"2807","2442","902","10"
"2808","4583","2784","9"
"2809","4137","1158","8"
"2810","6750","5270","24"
"2811","799","1182","7"
"2812","6370","1218","14"
"2813","7040","3119","15"
"2814","5968","3989","8"
"2815","5527","5001","21"
"2816","7928","2707","2"
"2817","634","2555","16"
"2818","4335","340","2"
"2819","6014","4190","2"
"2820","1845","6036","13"
"2821","310","4240","5"
"2822","7839","412","9"
"2823","3319","2485","13"
"2824","7488","5151","1"
"2825","933","4964","15"
"2826","1461","5853","18"
"2827","2427","623","11"
"2828","5392","2322","12"
"2829","8310","1554","7"
"2830","441","3988","2"
"2831","8822","162","14"
"2832","3507","2752","21"
"2833","3741","5049","7"
"2834","6918","1775","13"
"2835","331","6090","3"
"2836","2111","4671","23"
"2837","7845","2539","8"
"2838","7234","4556","16"
"2839","4070","2499","7"
"2840","2913","2433","11"
"2841","583","1676","25"
"2842","59","5609","13"
"2843","8884","6299","3"
"2844","1655","6328","23"
"2845","3526","573","24"
"2846","628","1136","9"
"2847","1086","2725","14"
"2848","7452","5825","8"
"2849","527","103","9"
"2850","1618","234","11"
"2851","3278","4212","16"
"2852","8266","2919","4"
"2853","1288","3782","6"
"2854","596","3050","17"
"2855","1829","1178","10"
"2856","874","4885","11"
"2857","4434","985","18"
"2858","3862","1943","15"
"2859","7093","3402","22"
"2860","3762","4795","21"
"2861","6128","552","5"
"2862","1374","2640","3"
"2863","4596","4008","16"
"2864","7918","1210","25"
"2865","3695","2121","6"
"2866","3046","2591","11"
"2867","6322","5846","15"
"2868","4192","5396","11"
"2869","8337","685","6"
"2870","3393","4488","22"
"2871","1773","1881","12"
"2872","2904","3596","6"
"2873","3511","1613","7"
"2874","7760","6458","14"
"2875","8545","336","20"
"2876","5521","2072","16"
"2877","8553","5895","13"
"2878","6761","3163","4"
"2879","2951","3612","17"
"2880","7837","6257","16"
"2881","1164","5367","20"
"2882","1360","5898","14"
"2883","6636","2137","5"
"2884","6720","3636","5"
"2885","1214","609","24"
"2886","8143","5972","5"
"2887","2971","466","16"
"2888","269","1817","23"
"2889","2780","5368","16"
"2890","7200","866","1"
"2891","3056","5995","2"
"2892","363","5266","12"
"2893","4871","3476","14"
"2894","6845","3603","10"
"2895","4470","140","10"
"2896","1173","5242","11"
"2897","7064","2970","14"
"2898","114","3944","19"
"2899","8006","5532","10"
"2900","3724","3662","15"
"2901","2954","3060","5"
"2902","2029","4346","4"
"2903","6110","3400","19"
"2904","3279","2989","2"
"2905","8679","75","20"
"2906","761","1055","4"
"2907","5879","35","10"
"2908","4734","5336","8"
"2909","8670","6500","15"
"2910","3072","4707","12"
"2911","8440","2444","8"
"2912","6088","5722","1"
"2913","4277","4112","24"
"2914","5350","6017","25"
"2915","1323","518","6"
"2916","1753","2125","23"
"2917","1662","1093","15"
"2918","8948","3295","1"
"2919","3903","5549","25"
"2920","6967","4645","1"
"2921","5214","682","6"
"2922","1942","4358","2"
"2923","3665","2869","2"
"2924","7414","4019","24"
"2925","2962","4493","5"
"2926","306","926","22"
"2927","6273","103","20"
"2928","8558","4500","24"
"2929","114","3054","13"
"2930","6121","4872","19"
"2931","4547","6078","11"
"2932","7601","2236","14"
"2933","4945","6199","13"
"2934","2060","1214","9"
"2935","2849","5746","8"
"2936","4921","4645","17"
"2937","774","3238","9"
"2938","2219","729","23"
"2939","7172","724","9"
"2940","6840","5558","24"
"2941","1184","4448","24"
"2942","7382","549","7"
"2943","7242","2063","3"
"2944","1096","449","23"
"2945","6595","3906","3"
"2946","6730","2101","10"
"2947","6273","4772","22"
"2948","3623","3862","15"
"2949","5410","3974","6"
"2950","876","6470","18"
"2951","8886","4414","18"
"2952","4073","4127","20"
"2953","957","146","13"
"2954","5244","3068","11"
"2955","8821","5158","12"
"2956","3395","4869","3"
"2957","290","1976","24"
"2958","1076","6470","15"
"2959","5895","2034","17"
"2960","8326","4175","9"
"2961","6763","3058","25"
"2962","3341","1978","12"
"2963","493","3982","23"
"2964","1537","3384","25"
"2965","8926","3639","9"
"2966","2342","3879","20"
"2967","4040","2437","2"
"2968","7935","269","18"
"2969","5008","2483","24"
"2970","2118","5941","24"
"2971","2205","4594","25"
"2972","2774","5381","4"
"2973","770","2086","13"
"2974","312","5822","5"
"2975","6787","2151","13"
"2976","7372","6181","24"
"2977","6562","4138","5"
"2978","3449","1388","13"
"2979","2973","2926","21"
"2980","5024","2456","8"
"2981","7154","5213","18"
"2982","6545","2518","8"
"2983","8110","3199","13"
"2984","3649","3199","23"
"2985","5087","5207","5"
"2986","7166","3398","20"
"2987","7664","4571","23"
"2988","5833","51","21"
"2989","3412","3116","2"
"2990","2280","1609","12"
"2991","6814","3528","9"
"2992","3827","4989","5"
"2993","1421","42","16"
"2994","1845","3311","21"
"2995","217","3150","23"
"2996","3516","5635","13"
"2997","7455","1754","10"
"2998","7163","5363","11"
"2999","4938","5875","18"
"3000","5172","985","3"
"3001","6331","6220","13"
"3002","1123","3867","2"
"3003","3630","5868","23"
"3004","449","5152","11"
"3005","3233","1231","9"
"3006","2414","1820","7"
"3007","8157","4221","19"
"3008","3886","3018","19"
"3009","5122","2796","4"
"3010","8477","712","5"
"3011","4307","1550","16"
"3012","7465","820","23"
"3013","5931","4288","20"
"3014","8526","2714","5"
"3015","8047","4247","14"
"3016","1429","4851","22"
"3017","3569","6383","12"
"3018","4112","15","4"
"3019","2567","4310","11"
"3020","7034","1769","23"
"3021","3454","2419","17"
"3022","403","1884","10"
"3023","5792","2375","3"
"3024","2440","386","5"
"3025","8141","4068","24"
"3026","2753","4213","17"
"3027","2617","2578","11"
"3028","5817","1639","1"
"3029","957","157","1"
"3030","3221","3890","3"
"3031","3756","1805","19"
"3032","7225","5809","3"
"3033","8242","5243","3"
"3034","7344","1339","18"
"3035","3830","2406","1"
"3036","2691","4221","3"
"3037","1061","4479","4"
"3038","6806","3949","18"
"3039","5182","2423","14"
"3040","2042","5555","11"
"3041","8137","2927","14"
"3042","1551","5608","14"
"3043","8078","6231","10"
"3044","3182","2528","3"
"3045","6728","6027","25"
"3046","4725","3896","8"
"3047","3098","2599","9"
"3048","2945","4870","5"
"3049","90","736","7"
"3050","1428","1939","2"
"3051","7982","1068","8"
"3052","389","2358","5"
"3053","2981","4671","17"
"3054","7885","4234","20"
"3055","2445","1047","3"
"3056","6368","727","21"
"3057","4947","3846","23"
"3058","427","2183","10"
"3059","4876","5909","7"
"3060","4387","1849","10"
"3061","5388","2354","4"
"3062","2753","1726","7"
"3063","3969","4515","21"
"3064","3083","4272","23"
"3065","2201","538","23"
"3066","3587","865","24"
"3067","1210","26","14"
"3068","1505","4322","4"
"3069","5153","6216","5"
"3070","584","253","19"
"3071","4411","4569","8"
"3072","3482","4346","4"
"3073","8675","760","11"
"3074","3357","3952","21"
"3075","4060","4411","9"
"3076","4161","4094","20"
"3077","6910","5508","19"
"3078","5727","4880","21"
"3079","3158","904","24"
"3080","1582","1597","19"
"3081","3339","3170","25"
"3082","2573","6297","12"
"3083","6704","3945","22"
"3084","313","5139","21"
"3085","8209","3225","2"
"3086","4198","772","1"
"3087","3636","3220","19"
"3088","7676","1899","22"
"3089","8775","2733","1"
"3090","2861","4656","13"
"3091","7450","750","10"
"3092","3646","2718","4"
"3093","3066","5299","9"
"3094","4290","5083","25"
"3095","6093","3511","10"
"3096","7230","5810","19"
"3097","7917","5995","11"
"3098","8205","1029","3"
"3099","7291","5270","13"
"3100","1319","3614","4"
"3101","3684","4224","14"
"3102","5485","5277","15"
"3103","6053","2683","18"
"3104","4117","2492","9"
"3105","5836","4190","3"
"3106","7991","746","11"
"3107","2565","5603","6"
"3108","7207","3770","22"
"3109","8622","6267","4"
"3110","4164","4530","7"
"3111","7474","2268","22"
"3112","7957","3212","9"
"3113","7394","3335","9"
"3114","6035","6469","25"
"3115","2226","3084","17"
"3116","5486","3753","19"
"3117","4225","423","10"
"3118","2596","6482","21"
"3119","7971","3170","8"
"3120","2493","1582","4"
"3121","1802","5588","13"
"3122","4546","2477","24"
"3123","5267","5815","3"
"3124","3978","2249","2"
"3125","8205","3744","5"
"3126","4814","5889","14"
"3127","1149","2671","6"
"3128","1413","5656","5"
"3129","4825","1834","7"
"3130","6216","1207","20"
"3131","7123","2691","6"
"3132","5678","4642","2"
"3133","3283","3706","21"
"3134","2225","4668","19"
"3135","1825","2378","5"
"3136","6342","4792","8"
"3137","254","2302","10"
"3138","129","4289","16"
"3139","3316","2435","12"
"3140","934","4633","3"
"3141","8616","5504","2"
"3142","1309","2165","13"
"3143","169","2140","5"
"3144","7335","3145","24"
"3145","8197","2241","2"
"3146","5503","6140","17"
"3147","868","241","8"
"3148","1534","6296","1"
"3149","5210","5624","20"
"3150","1294","3562","3"
"3151","4823","4109","25"
"3152","5261","4990","5"
"3153","4314","1789","6"
"3154","1903","5638","21"
"3155","5484","54","11"
"3156","4180","565","21"
"3157","2517","2520","24"
"3158","8052","2988","10"
"3159","6158","91","14"
"3160","1945","4125","22"
"3161","2552","5825","10"
"3162","2960","5011","9"
"3163","6684","6369","13"
"3164","320","5885","7"
"3165","8395","1697","21"
"3166","688","2709","22"
"3167","1929","4512","16"
"3168","4164","2314","10"
"3169","773","1820","10"
"3170","5918","4807","22"
"3171","2300","3943","9"
"3172","2155","5719","23"
"3173","5352","4637","22"
"3174","7605","5892","9"
"3175","4425","4822","1"
"3176","2233","965","14"
"3177","205","1242","9"
"3178","4299","6228","22"
"3179","113","2036","24"
"3180","3255","9","13"
"3181","494","6143","21"
"3182","8361","5704","22"
"3183","2538","2508","23"
"3184","7254","5413","13"
"3185","7293","1026","19"
"3186","4495","3154","23"
"3187","4700","1038","21"
"3188","6898","2631","20"
"3189","1510","4049","12"
"3190","896","3610","18"
"3191","5089","2291","3"
"3192","6946","6269","20"
"3193","2224","4512","16"
"3194","8707","3462","4"
"3195","6802","3686","21"
"3196","974","907","15"
"3197","5572","1842","15"
"3198","1704","3981","2"
"3199","7860","6355","19"
"3200","5412","2736","11"
"3201","2987","767","2"
"3202","2118","963","6"
"3203","1754","2647","4"
"3204","5452","3768","17"
"3205","7220","1507","9"
"3206","8382","1539","23"
"3207","8388","1241","4"
"3208","2933","2804","1"
"3209","7381","2569","8"
"3210","6396","1444","4"
"3211","4243","3940","12"
"3212","5029","3503","5"
"3213","4281","1160","3"
"3214","2793","481","9"
"3215","6023","2507","8"
"3216","4781","728","20"
"3217","5584","452","2"
"3218","2470","4241","12"
"3219","1220","5159","18"
"3220","7495","6351","18"
"3221","386","2518","16"
"3222","84","178","21"
"3223","7747","4565","5"
"3224","7813","3362","4"
"3225","3124","1661","23"
"3226","6708","4611","25"
"3227","8756","2403","19"
"3228","3892","444","21"
"3229","4865","2154","10"
"3230","2240","4140","11"
"3231","3753","539","12"
"3232","3911","970","25"
"3233","253","5260","21"
"3234","1812","983","10"
"3235","3043","4540","13"
"3236","4684","5576","9"
"3237","3096","3015","2"
"3238","8109","5513","24"
"3239","8043","6213","6"
"3240","6419","882","1"
"3241","8904","693","19"
"3242","562","3502","13"
"3243","237","867","2"
"3244","3396","1113","5"
"3245","985","1056","17"
"3246","4770","1359","21"
"3247","7356","4588","16"
"3248","1861","5225","22"
"3249","3044","449","16"
"3250","191","4156","13"
"3251","116","3628","11"
"3252","5265","2890","25"
"3253","6962","3162","17"
"3254","6624","847","16"
"3255","3449","5309","15"
"3256","7873","4794","21"
"3257","7372","1701","1"
"3258","2807","4027","15"
"3259","866","1958","11"
"3260","3386","4566","13"
"3261","7552","6277","22"
"3262","3410","1366","21"
"3263","5352","6158","1"
"3264","3656","4420","20"
"3265","6138","5473","11"
"3266","6317","3254","5"
"3267","754","6071","20"
"3268","2185","6199","13"
"3269","7047","3025","20"
"3270","324","5717","14"
"3271","7793","6471","4"
"3272","8880","6123","18"
"3273","1728","3326","18"
"3274","2570","4384","7"
"3275","5796","3294","15"
"3276","5703","2416","5"
"3277","2342","5035","19"
"3278","5469","691","2"
"3279","1156","5222","21"
"3280","5700","4635","20"
"3281","7537","3421","4"
"3282","6151","2759","18"
"3283","5915","3318","6"
"3284","8870","4998","2"
"3285","4380","5929","16"
"3286","8275","216","14"
"3287","2457","5342","6"
"3288","897","6194","9"
"3289","3492","6330","21"
"3290","6853","4151","7"
"3291","5130","13","5"
"3292","8327","4200","1"
"3293","4947","2564","22"
"3294","6900","2054","15"
"3295","5137","3826","3"
"3296","1701","4467","5"
"3297","3814","6119","25"
"3298","4837","5634","22"
"3299","324","5744","24"
"3300","8568","2337","19"
"3301","5723","5626","3"
"3302","2108","4819","2"
"3303","1982","1103","19"
"3304","4042","4322","14"
"3305","6725","4108","9"
"3306","6457","5028","23"
"3307","8861","4364","3"
"3308","1908","1931","6"
"3309","91","4211","10"
"3310","2187","3468","3"
"3311","5342","2442","4"
"3312","5248","455","23"
"3313","4133","2162","14"
"3314","5873","3798","7"
"3315","779","5586","4"
"3316","2949","3401","15"
"3317","4728","5434","18"
"3318","3941","5575","21"
"3319","5825","175","15"
"3320","3635","5007","23"
"3321","3706","249","16"
"3322","7472","1035","21"
"3323","16","450","1"
"3324","6397","3353","2"
"3325","1952","1781","14"
"3326","5475","3032","1"
"3327","8743","490","24"
"3328","4468","647","1"
"3329","1214","662","16"
"3330","2272","1011","25"
"3331","6231","4188","17"
"3332","7918","2695","14"
"3333","8873","6397","21"
"3334","4891","5338","8"
"3335","7503","4737","2"
"3336","8534","675","13"
"3337","1231","4592","15"
"3338","2893","1214","21"
"3339","6583","1858","22"
"3340","4976","5395","24"
"3341","7792","2284","17"
"3342","8397","1282","20"
"3343","8327","4664","2"
"3344","5538","595","16"
"3345","6330","2312","4"
"3346","418","1271","22"
"3347","6579","1100","6"
"3348","3299","2101","21"
"3349","2949","6074","16"
"3350","8342","2100","18"
"3351","4757","690","10"
"3352","1245","5489","20"
"3353","3355","6149","18"
"3354","2680","1330","4"
"3355","4387","2885","12"
"3356","5706","3069","7"
"3357","4409","1554","17"
"3358","6521","5295","1"
"3359","763","1756","3"
"3360","2469","770","9"
"3361","4391","3708","17"
"3362","8777","4158","23"
"3363","7716","5809","21"
"3364","3269","3567","2"
"3365","3953","6389","24"
"3366","5261","4923","2"
"3367","8967","4522","19"
"3368","2509","2154","10"
"3369","6773","4180","4"
"3370","1717","275","13"
"3371","6916","1731","11"
"3372","4242","3693","14"
"3373","7435","6318","1"
"3374","3925","3093","21"
"3375","6023","6254","7"
"3376","2593","3520","15"
"3377","5276","2445","25"
"3378","4995","5389","15"
"3379","621","4041","11"
